16.8153 -0.0500862
16.9362 -0.0515173
17.0586 -0.0521306
17.1801 -0.0544815
17.3014 -0.0558104
17.4231 -0.0573436
17.5447 -0.058468
17.6665 -0.0593879
17.7877 -0.0593879
17.9086 -0.0617389
18.0298 -0.0626589
18.1506 -0.0636811
18.2708 -0.0661343
18.3909 -0.0670542
18.5119 -0.0686897
18.6325 -0.0696096
18.7516 -0.0722673
18.8698 -0.074516
18.9882 -0.0747205
19.1078 -0.0756404
19.225 -0.0773781
19.3427 -0.0790136
19.4587 -0.0796269
19.5757 -0.0820801
19.691 -0.0840222
19.8055 -0.0844311
19.9206 -0.0843288
20.0347 -0.0881109
20.1477 -0.0894397
20.2608 -0.0918929
20.3738 -0.0933239
20.4866 -0.0946527
20.5983 -0.0955727
20.7101 -0.0965949
20.8223 -0.0992525
20.9341 -0.10099
21.0451 -0.101501
21.155 -0.103137
21.2654 -0.104568
21.3754 -0.107736
21.4858 -0.108248
21.5956 -0.111621
21.7063 -0.112438
21.8166 -0.113052
21.927 -0.113972
22.036 -0.117345
22.1449 -0.118469
22.2542 -0.120411
22.3631 -0.122967
22.4719 -0.124398
22.5809 -0.126851
22.6902 -0.127771
22.7999 -0.131757
22.9087 -0.13186
23.0185 -0.134722
23.1275 -0.135642
23.2357 -0.13789
23.3417 -0.138402
23.4459 -0.141161
23.5503 -0.142695
23.6549 -0.144943
23.759 -0.147703
23.864 -0.149543
23.9691 -0.150259
24.0797 -0.154961
24.1909 -0.156494
24.3029 -0.157209
24.4153 -0.159152
24.5266 -0.161911
24.638 -0.162729
24.7502 -0.165796
24.8624 -0.168862
24.9745 -0.171315
25.096 -0.173769
25.2161 -0.175404
25.3398 -0.177551
25.4609 -0.179288
25.5845 -0.182661
25.7047 -0.185728
25.8245 -0.18859
25.9432 -0.192168
26.0707 -0.194621
26.1974 -0.196563
26.3253 -0.200447
26.4531 -0.200549
26.5787 -0.204025
26.7056 -0.207091
26.8318 -0.21026
26.9585 -0.213531
27.0923 -0.215882
27.2232 -0.218846
27.3526 -0.221402
27.4879 -0.225081
27.6194 -0.228352
27.7503 -0.231828
27.8794 -0.234179
28.0125 -0.238165
28.1478 -0.241538
28.2859 -0.243991
28.421 -0.247262
28.554 -0.249102
28.6926 -0.253191
28.8259 -0.256155
28.9607 -0.260755
29.1035 -0.262595
29.2397 -0.26607
29.3764 -0.270159
29.5181 -0.274248
29.6606 -0.277723
29.8028 -0.281812
29.9471 -0.286003
30.0885 -0.288762
30.2418 -0.292033
30.3964 -0.294998
30.5511 -0.298269
30.6946 -0.303584
30.8409 -0.306446
30.9941 -0.309001
31.1419 -0.312681
31.2909 -0.317076
31.4337 -0.320347
31.5824 -0.324232
31.7332 -0.329547
31.8739 -0.331489
32.016 -0.335578
32.1617 -0.339462
32.3051 -0.343857
32.4494 -0.347844
32.5964 -0.35183
32.7496 -0.355714
32.8965 -0.360621
33.0442 -0.365732
33.1951 -0.369207
33.3434 -0.374624
33.4915 -0.379122
33.6343 -0.3827
33.7833 -0.386788
33.9261 -0.39241
34.0752 -0.397214
34.2215 -0.401303
34.3737 -0.407129
34.5204 -0.410094
34.666 -0.414693
34.8136 -0.42052
34.9606 -0.424097
35.1083 -0.430128
35.2469 -0.433808
35.398 -0.439123
35.544 -0.445767
35.6872 -0.450572
35.8327 -0.457113
35.993 -0.461407
36.1442 -0.467335
36.2869 -0.472548
36.4325 -0.47725
36.5806 -0.483281
36.7223 -0.48829
36.8707 -0.494729
37.0177 -0.500556
37.1703 -0.506791
37.3137 -0.511084
37.4628 -0.519057
37.6077 -0.524168
37.7505 -0.529483
37.9059 -0.534696
38.0438 -0.541544
38.1838 -0.547064
38.33 -0.554424
38.4729 -0.560148
38.6206 -0.566077
38.7627 -0.570778
38.9065 -0.578547
39.0573 -0.583964
39.2106 -0.591324
39.3575 -0.598684
39.5032 -0.603181
39.6474 -0.610132
39.7908 -0.617185
39.9357 -0.625056
40.0802 -0.630882
40.2295 -0.637117
40.3818 -0.642432
40.5288 -0.649485
40.6865 -0.65521
40.8358 -0.661445
40.9835 -0.667987
41.1305 -0.672689
41.2775 -0.681684
41.4259 -0.687817
41.5722 -0.694359
41.7154 -0.699674
41.8662 -0.707136
42.0162 -0.713166
42.1647 -0.720219
42.3144 -0.726557
42.4725 -0.734632
42.6191 -0.740152
42.7626 -0.745978
42.9081 -0.753849
43.0573 -0.759777
43.2051 -0.766728
43.3532 -0.774292
43.4998 -0.780221
43.649 -0.787682
43.7976 -0.795042
43.9446 -0.801788
44.0885 -0.809455
44.2347 -0.818756
44.3824 -0.823969
44.5264 -0.833782
44.6764 -0.839609
44.8188 -0.84799
44.9681 -0.855963
45.115 -0.864754
45.2628 -0.871602
45.4075 -0.880086
45.5491 -0.887548
45.6938 -0.89777
45.8354 -0.907174
45.9801 -0.916373
46.1202 -0.924653
46.2687 -0.934466
46.4187 -0.94571
46.5603 -0.956953
46.7104 -0.966051
46.8597 -0.978828
46.9975 -0.989765
47.1391 -1.00029
47.2853 -1.01317
47.4308 -1.0236
47.5857 -1.03586
47.7324 -1.04568
47.8771 -1.05549
48.0271 -1.06735
48.1756 -1.07624
48.3287 -1.08677
48.4803 -1.0973
48.6272 -1.10609
48.7723 -1.11498
48.9205 -1.12398
49.0728 -1.13348
49.2244 -1.14207
49.3698 -1.15045
49.5168 -1.15842
49.6607 -1.16762
49.8108 -1.17498
49.9637 -1.1849
50.1064 -1.19226
50.2533 -1.20125
50.3974 -1.2083
50.5414 -1.2175
50.6854 -1.22609
50.8361 -1.23529
50.9786 -1.24408
51.1274 -1.25277
51.271 -1.26115
51.4125 -1.26882
51.5554 -1.27679
51.6929 -1.28394
51.8332 -1.29171
51.9742 -1.29979
52.1183 -1.30653
52.2608 -1.31543
52.4001 -1.32309
52.5386 -1.33004
52.6742 -1.33761
52.8149 -1.34466
52.95 -1.35263
53.0882 -1.35948
53.2268 -1.36766
53.3623 -1.37502
53.5019 -1.38289
53.6401 -1.38882
53.7797 -1.39669
53.9134 -1.40395
54.0486 -1.41243
54.1868 -1.41969
54.3257 -1.42725
54.4667 -1.43431
54.6071 -1.44289
54.746 -1.45035
54.8878 -1.45822
55.0303 -1.4662
55.1714 -1.47478
55.3103 -1.48184
55.4484 -1.48909
55.5836 -1.49666
55.724 -1.50422
55.8628 -1.51322
56.0006 -1.52037
56.1421 -1.52743
56.2824 -1.53519
56.4206 -1.54337
56.5579 -1.55134
56.6998 -1.5587
56.8335 -1.56749
56.9683 -1.57363
57.1087 -1.5814
57.2523 -1.58927
57.3912 -1.59847
57.5286 -1.60603
57.666 -1.61278
57.8027 -1.62075
57.9416 -1.62801
58.0797 -1.63547
58.2175 -1.64477
58.3516 -1.65162
58.4846 -1.65847
58.6272 -1.66716
58.7653 -1.67462
58.9086 -1.68392
59.046 -1.69107
59.1893 -1.69925
59.3267 -1.70753
59.4612 -1.71612
59.6026 -1.72348
59.7441 -1.73176
59.8814 -1.73953
60.0216 -1.74801
60.1591 -1.7569
60.2934 -1.76579
60.4286 -1.77234
60.5729 -1.78205
60.7045 -1.78941
60.8438 -1.7983
60.9825 -1.80607
61.1219 -1.81425
61.2605 -1.82375
61.3992 -1.83152
61.5386 -1.83888
61.6766 -1.84859
61.8123 -1.85728
61.9531 -1.86556
62.0939 -1.87414
62.2361 -1.88294
62.3748 -1.8907
62.5135 -1.8998
62.6536 -1.909
62.7873 -1.91697
62.9242 -1.92566
63.0625 -1.93353
63.1977 -1.94355
63.3377 -1.95162
63.4757 -1.96001
63.6086 -1.96808
63.7409 -1.97728
63.8699 -1.98566
64.0068 -1.99456
64.1423 -2.00314
64.2785 -2.01152
64.4164 -2.01909
64.553 -2.02727
64.6881 -2.03657
64.8253 -2.04372
64.9633 -2.05272
65.0969 -2.06151
65.231 -2.07122
65.3664 -2.0797
65.4965 -2.0887
65.6309 -2.09739
65.7689 -2.10618
65.9033 -2.11251
66.0349 -2.12222
66.1678 -2.13255
66.3015 -2.14093
66.433 -2.14982
66.5674 -2.15647
66.7011 -2.16546
66.8348 -2.17436
66.972 -2.18263
67.1036 -2.19357
67.2394 -2.20144
67.371 -2.20952
67.5068 -2.21872
67.6429 -2.22597
67.7763 -2.23425
67.9128 -2.24396
68.0494 -2.2546
68.1859 -2.26451
68.3224 -2.27177
68.4582 -2.28066
68.5833 -2.28822
68.716 -2.29671
68.8468 -2.30662
68.9822 -2.31531
69.1138 -2.3241
69.2468 -2.33197
69.3762 -2.34005
69.5056 -2.34833
69.6365 -2.35845
69.7673 -2.36744
69.8971 -2.37634
70.0278 -2.38584
70.1575 -2.39402
70.2819 -2.40353
70.4077 -2.40986
70.5404 -2.41978
70.6718 -2.4299
70.8032 -2.4392
70.931 -2.44993
71.0627 -2.4579
71.1924 -2.46578
71.3189 -2.47446
71.4509 -2.48356
71.576 -2.49133
71.7109 -2.50104
71.8395 -2.51024
71.9666 -2.51913
72.0983 -2.52864
72.229 -2.53774
72.3572 -2.54734
72.4837 -2.55634
72.611 -2.56513
72.7409 -2.57392
72.8695 -2.5823
72.9946 -2.59375
73.1198 -2.60377
73.2463 -2.61215
73.3759 -2.62135
73.4979 -2.62983
73.6279 -2.6377
73.7531 -2.64588
73.8768 -2.65651
74.0032 -2.66592
74.1305 -2.67542
74.2604 -2.68421
74.3832 -2.69167
74.51 -2.70138
74.6351 -2.70977
74.7665 -2.7203
74.8958 -2.7298
75.0209 -2.73982
75.1439 -2.74718
75.2691 -2.75628
75.3928 -2.76455
75.5204 -2.77396
75.6472 -2.78418
75.7765 -2.79154
75.9072 -2.80278
76.0323 -2.81219
76.1567 -2.82077
76.284 -2.82977
76.4069 -2.83917
76.5328 -2.84807
76.6514 -2.85624
76.7769 -2.86565
76.8964 -2.87474
77.0188 -2.88364
77.1425 -2.89263
77.2705 -2.90255
77.3942 -2.91083
77.5175 -2.92115
77.6408 -2.93086
77.7658 -2.94047
77.8888 -2.94936
78.0101 -2.95897
78.132 -2.96827
78.2547 -2.97839
78.3753 -2.98749
78.4976 -2.99608
78.6112 -3.00548
78.7365 -3.01458
78.8612 -3.02439
78.9811 -3.03359
79.0998 -3.0435
79.2217 -3.05352
79.3437 -3.0619
79.467 -3.07243
79.591 -3.08204
79.7096 -3.09144
79.8302 -3.09942
79.9529 -3.10943
80.0748 -3.12006
80.1968 -3.12896
80.3214 -3.13908
80.4428 -3.14807
80.5661 -3.15829
80.685 -3.16821
80.8053 -3.17772
80.9253 -3.1862
81.0469 -3.1955
81.1646 -3.20542
81.2845 -3.21513
81.4051 -3.22535
81.5204 -3.23567
81.6377 -3.24385
81.7556 -3.25295
81.8749 -3.26194
81.9936 -3.27278
82.1138 -3.28198
82.2334 -3.29148
82.3548 -3.30099
82.4761 -3.31039
82.5994 -3.32072
82.72 -3.33022
82.8426 -3.33963
82.9606 -3.35128
83.0819 -3.35966
83.2025 -3.36978
83.3208 -3.38051
83.4337 -3.38889
83.5524 -3.39942
83.6703 -3.40862
83.7889 -3.41864
83.9062 -3.42774
84.0218 -3.43694
84.1428 -3.44716
84.261 -3.45605
84.378 -3.46668
84.4953 -3.47578
84.6085 -3.48539
84.7291 -3.49489
84.8448 -3.50563
84.9617 -3.51462
85.081 -3.52505
85.1949 -3.53323
85.3102 -3.54386
85.4261 -3.55265
85.5407 -3.56256
85.6533 -3.57299
85.7739 -3.58208
85.8919 -3.59292
86.0052 -3.60294
86.1224 -3.61306
86.2357 -3.62195
86.355 -3.63135
86.4676 -3.64239
86.5835 -3.65037
86.6981 -3.66151
86.8131 -3.66989
86.9313 -3.68062
87.0439 -3.6889
87.1599 -3.69953
87.2785 -3.70934
87.3918 -3.71977
87.5063 -3.72979
87.6196 -3.73827
87.7369 -3.75013
87.8528 -3.7581
87.9718 -3.76914
88.0854 -3.77875
88.1999 -3.78907
88.3159 -3.79878
88.4309 -3.80768
88.5466 -3.81841
88.6603 -3.82812
88.7763 -3.83793
88.8912 -3.84836
89.0057 -3.85725
89.1209 -3.86809
89.2343 -3.87708
89.35 -3.88822
89.465 -3.89753
89.5821 -3.90591
89.6984 -3.91766
89.8126 -3.92758
89.9235 -3.93678
90.0377 -3.9472
90.1505 -3.9561
90.2643 -3.96754
90.3787 -3.9794
90.4931 -3.98911
90.6049 -3.99852
90.7187 -4.00843
90.8319 -4.01875
90.9475 -4.03102
91.0603 -4.04032
91.1723 -4.05044
91.2857 -4.06005
91.3993 -4.07221
91.5111 -4.08213
91.6222 -4.09092
91.7358 -4.10175
91.8509 -4.11361
91.9637 -4.1222
92.0792 -4.13385
92.1936 -4.14397
92.3101 -4.1545
92.4206 -4.16544
92.5323 -4.17556
92.644 -4.18588
92.7559 -4.19763
92.8685 -4.20796
92.9813 -4.21828
93.0936 -4.22901
93.2066 -4.23985
93.3174 -4.2515
93.4281 -4.26203
93.5414 -4.27348
93.6565 -4.28329
93.7702 -4.29464
93.8814 -4.30578
93.9945 -4.3161
94.1039 -4.32622
94.2151 -4.33726
94.3287 -4.34943
94.4424 -4.35965
94.5544 -4.36977
94.6634 -4.38173
94.7738 -4.39062
94.8868 -4.40084
94.9966 -4.4128
95.108 -4.42323
95.2215 -4.43396
95.3356 -4.44479
95.4479 -4.45604
95.5591 -4.4682
95.6724 -4.47771
95.784 -4.49059
95.8948 -4.49989
96.0065 -4.51154
96.1174 -4.52258
96.2287 -4.53301
96.3425 -4.54405
96.4554 -4.5556
96.5675 -4.56868
96.6795 -4.5789
96.7917 -4.58984
96.9027 -4.60149
97.0142 -4.61233
97.1261 -4.62316
97.2407 -4.63441
97.3522 -4.64647
97.4638 -4.65822
97.5745 -4.66906
97.6875 -4.67867
97.8008 -4.69073
97.9133 -4.70238
98.0214 -4.71322
98.1316 -4.7265
98.2426 -4.73581
98.3541 -4.74889
98.4703 -4.75911
98.5815 -4.77127
98.6968 -4.78252
98.8077 -4.79417
98.9204 -4.80439
99.0308 -4.81635
99.1436 -4.82841
99.2556 -4.83925
99.3675 -4.85233
99.4784 -4.86204
99.5922 -4.87492
99.7031 -4.88709
99.8159 -4.89853
99.9276 -4.91009
100.013 -4.9198
100.04 -4.92102
100.061 -4.92409
100.086 -4.92716
100.112 -4.92981
100.138 -4.9338
100.162 -4.93564
100.188 -4.9383
100.215 -4.94136
100.239 -4.94228
100.263 -4.94719
100.289 -4.94985
100.314 -4.95169
100.339 -4.95342
100.366 -4.95813
100.389 -4.95935
100.416 -4.96181
100.441 -4.96508
100.467 -4.96835
100.492 -4.96958
100.518 -4.97295
100.541 -4.97632
100.566 -4.97847
100.591 -4.98215
100.617 -4.9844
100.639 -4.98746
100.666 -4.9891
100.689 -4.99227
100.716 -4.99503
100.741 -4.99758
100.764 -5.00055
100.788 -5.00372
100.813 -5.00525
100.838 -5.00934
100.863 -5.01046
100.887 -5.01435
100.914 -5.01547
100.943 -5.01987
100.97 -5.02293
100.995 -5.02426
101.02 -5.02753
101.043 -5.0305
101.065 -5.03418
101.091 -5.03622
101.115 -5.03878
101.141 -5.04225
101.165 -5.0447
101.19 -5.04767
101.214 -5.0489
101.24 -5.05186
101.263 -5.05442
101.288 -5.05707
101.314 -5.06045
101.337 -5.0628
101.363 -5.06535
101.388 -5.06821
101.416 -5.07087
101.437 -5.07322
101.461 -5.07527
101.486 -5.07803
101.51 -5.0814
101.533 -5.08406
101.558 -5.08569
101.582 -5.08835
101.608 -5.09234
101.633 -5.09489
101.659 -5.09704
101.685 -5.10082
101.711 -5.10143
101.735 -5.10542
101.758 -5.10808
101.781 -5.11176
101.805 -5.1137
101.829 -5.11615
101.853 -5.11902
101.877 -5.12178
101.902 -5.12372
101.925 -5.12781
101.95 -5.13036
101.974 -5.13271
101.999 -5.13578
102.025 -5.13834
102.048 -5.14099
102.069 -5.14437
102.095 -5.14815
102.118 -5.14917
102.142 -5.15254
102.165 -5.15438
102.189 -5.15735
102.216 -5.16195
102.243 -5.16276
102.263 -5.16604
102.29 -5.1692
102.317 -5.17166
102.34 -5.17391
102.362 -5.17667
102.386 -5.18004
102.408 -5.18321
102.432 -5.18505
102.455 -5.1876
102.48 -5.19036
102.504 -5.19333
102.528 -5.19609
102.551 -5.19885
102.576 -5.20222
102.602 -5.2057
102.63 -5.20866
102.654 -5.21111
102.676 -5.21469
102.697 -5.21602
102.722 -5.22113
102.746 -5.22389
102.771 -5.22583
102.795 -5.23002
102.821 -5.23237
102.844 -5.23565
102.869 -5.23922
102.894 -5.2428
102.919 -5.24628
102.944 -5.24832
102.968 -5.2518
102.993 -5.25496
103.016 -5.25772
103.041 -5.26171
103.067 -5.26437
103.091 -5.26682
103.114 -5.27163
103.14 -5.27377
103.166 -5.27735
103.187 -5.28113
103.212 -5.28389
103.239 -5.28604
103.263 -5.29125
103.285 -5.29391
103.309 -5.29718
103.333 -5.30035
103.358 -5.30403
103.382 -5.30801
103.409 -5.31047
103.43 -5.31537
103.455 -5.31732
103.479 -5.32008
103.502 -5.32376
103.527 -5.32754
103.551 -5.33122
103.575 -5.33469
103.6 -5.33848
103.623 -5.34083
103.648 -5.34543
103.671 -5.35013
103.694 -5.35095
103.719 -5.35555
103.742 -5.35974
103.765 -5.36362
103.79 -5.3673
103.815 -5.37108
103.837 -5.37425
103.861 -5.37742
103.884 -5.3811
103.908 -5.38447
103.933 -5.38856
103.956 -5.39245
103.977 -5.39725
104 -5.40124
104.025 -5.40645
104.05 -5.40982
104.073 -5.41391
104.097 -5.41749
104.121 -5.4224
104.145 -5.42781
104.168 -5.43149
104.193 -5.43589
104.219 -5.44069
104.241 -5.4456
104.265 -5.44959
104.29 -5.45459
104.312 -5.46011
104.336 -5.46533
104.361 -5.47187
104.384 -5.47637
104.408 -5.48066
104.435 -5.487
104.461 -5.49303
104.482 -5.49752
104.503 -5.50315
104.526 -5.50979
104.552 -5.51582
104.573 -5.52165
104.596 -5.5287
104.62 -5.53422
104.644 -5.54138
104.668 -5.54812
104.691 -5.55477
104.714 -5.56121
104.741 -5.56887
104.761 -5.57531
104.785 -5.58267
104.809 -5.59034
104.833 -5.5979
104.857 -5.60587
104.879 -5.61211
104.901 -5.6209
104.926 -5.62816
104.949 -5.63582
104.971 -5.64267
104.994 -5.65054
105.018 -5.65709
105.04 -5.66373
105.062 -5.67078
105.085 -5.67702
105.109 -5.68335
105.132 -5.68877
105.156 -5.6946
105.18 -5.70022
105.202 -5.70533
105.229 -5.70973
105.251 -5.71474
105.275 -5.71821
105.298 -5.72261
105.323 -5.72731
105.347 -5.73048
105.371 -5.73436
105.394 -5.73825
105.42 -5.7409
105.444 -5.7453
105.466 -5.74836
105.489 -5.75164
105.513 -5.75358
105.538 -5.75736
105.562 -5.76084
105.587 -5.76308
105.61 -5.76697
105.634 -5.76942
105.657 -5.77249
105.681 -5.77525
105.706 -5.7777
105.732 -5.77954
105.759 -5.78343
105.778 -5.7869
105.802 -5.78925
105.826 -5.79201
105.851 -5.79487
105.876 -5.79692
105.9 -5.80019
105.922 -5.8009
105.946 -5.80397
105.97 -5.80683
105.994 -5.8098
106.017 -5.81082
106.042 -5.81429
106.066 -5.81654
106.09 -5.81869
106.112 -5.82094
106.136 -5.82288
106.165 -5.82462
106.19 -5.82554
106.21 -5.82891
106.232 -5.83167
106.255 -5.8332
106.278 -5.83525
106.302 -5.83709
106.325 -5.83852
106.348 -5.84138
106.372 -5.84404
106.395 -5.84598
106.418 -5.84752
106.442 -5.85027
106.465 -5.85242
106.49 -5.85426
106.514 -5.85682
106.537 -5.85886
106.56 -5.86009
106.584 -5.86295
106.608 -5.8651
106.632 -5.86847
106.655 -5.86919
106.68 -5.87194
106.703 -5.87481
106.727 -5.87644
106.75 -5.87706
106.774 -5.88186
106.796 -5.88329
106.82 -5.88574
106.845 -5.8881
106.869 -5.89004
106.893 -5.89259
106.917 -5.89402
106.941 -5.89627
106.964 -5.89893
106.988 -5.90087
107.011 -5.90302
107.035 -5.90425
107.058 -5.9068
107.081 -5.90966
107.105 -5.91242
107.128 -5.91375
107.151 -5.91641
107.175 -5.91794
107.199 -5.92029
107.222 -5.92264
107.246 -5.92551
107.27 -5.92714
107.293 -5.92919
107.316 -5.93184
107.339 -5.93297
107.362 -5.93481
107.387 -5.93859
107.41 -5.94074
107.433 -5.94278
107.457 -5.94442
107.481 -5.94605
107.504 -5.94851
107.527 -5.95065
107.551 -5.95351
107.573 -5.95586
107.596 -5.95862
107.62 -5.96006
107.644 -5.96118
107.666 -5.96404
107.69 -5.96537
107.713 -5.96905
107.736 -5.97069
107.76 -5.97294
107.784 -5.97508
107.809 -5.97753
107.831 -5.97948
107.855 -5.98224
107.879 -5.98459
107.903 -5.9851
107.926 -5.98909
107.951 -5.99082
107.974 -5.99317
107.999 -5.99532
108.022 -5.99757
108.046 -5.99961
108.07 -6.00288
108.096 -6.00442
108.12 -6.00718
108.146 -6.00892
108.168 -6.01208
108.19 -6.01413
108.217 -6.01668
108.242 -6.01719
108.265 -6.02026
108.29 -6.02282
108.313 -6.02527
108.335 -6.02731
108.359 -6.03038
108.38 -6.03253
108.404 -6.03447
108.431 -6.03672
108.453 -6.03876
108.475 -6.04203
108.502 -6.04438
108.527 -6.04643
108.552 -6.04847
108.574 -6.05093
108.599 -6.05307
108.622 -6.05553
108.643 -6.05686
108.666 -6.05972
108.694 -6.06197
108.717 -6.06462
108.737 -6.06636
108.761 -6.06892
108.785 -6.07086
108.809 -6.07362
108.831 -6.07577
108.856 -6.07822
108.88 -6.08108
108.904 -6.08292
108.929 -6.08517
108.952 -6.0867
108.977 -6.08905
109 -6.0912
109.024 -6.09468
109.048 -6.09498
109.073 -6.09805
109.092 -6.09989
109.118 -6.10265
109.142 -6.10479
109.164 -6.10633
109.19 -6.10888
109.213 -6.11175
109.235 -6.1144
109.258 -6.11635
109.283 -6.11798
109.308 -6.12135
109.331 -6.12289
109.355 -6.12442
109.38 -6.12738
109.405 -6.12882
109.425 -6.13178
109.449 -6.13444
109.472 -6.13556
109.496 -6.13914
109.52 -6.13945
109.546 -6.14302
109.569 -6.14486
109.592 -6.1465
109.616 -6.14936
109.64 -6.15314
109.664 -6.15447
109.687 -6.15621
109.711 -6.15846
109.738 -6.16142
109.761 -6.16214
109.79 -6.16582
109.811 -6.16735
109.834 -6.17113
109.857 -6.17195
109.881 -6.17471
109.906 -6.17747
109.931 -6.17839
109.953 -6.18125
109.98 -6.18289
110.002 -6.18575
110.063 -6.19137
110.124 -6.19689
110.184 -6.20343
110.244 -6.21018
110.303 -6.21642
110.362 -6.22265
110.422 -6.22827
110.482 -6.23481
110.542 -6.23972
110.602 -6.24534
110.663 -6.25219
110.723 -6.25822
110.784 -6.26425
110.844 -6.27131
110.904 -6.27775
110.965 -6.28316
111.025 -6.2896
111.085 -6.29553
111.145 -6.30156
111.205 -6.30739
111.267 -6.31373
111.327 -6.31965
111.387 -6.3264
111.445 -6.33212
111.503 -6.33877
111.566 -6.34664
111.626 -6.35226
111.689 -6.35788
111.751 -6.36463
111.814 -6.37219
111.877 -6.37792
111.94 -6.38579
112.004 -6.39131
112.069 -6.39877
112.131 -6.40531
112.194 -6.41236
112.255 -6.41819
112.318 -6.42524
112.381 -6.4325
112.443 -6.43771
112.505 -6.44395
112.569 -6.45151
112.631 -6.45744
112.695 -6.46419
112.758 -6.47042
112.822 -6.47697
112.883 -6.48412
112.947 -6.4923
113.012 -6.4971
113.075 -6.50385
113.139 -6.51131
113.202 -6.51867
113.269 -6.52378
113.334 -6.53319
113.398 -6.53901
113.461 -6.54555
113.524 -6.55373
113.588 -6.56048
113.655 -6.56722
113.722 -6.57397
113.783 -6.58082
113.849 -6.58828
113.918 -6.59615
113.984 -6.60351
114.05 -6.61036
114.112 -6.61608
114.18 -6.62395
114.246 -6.62988
114.312 -6.63724
114.378 -6.64409
114.443 -6.65288
114.511 -6.66065
114.577 -6.66637
114.644 -6.67332
114.712 -6.6812
114.779 -6.68947
114.849 -6.69663
114.915 -6.7047
114.981 -6.71063
115.048 -6.7184
115.114 -6.72535
115.182 -6.73425
115.249 -6.74038
115.317 -6.74702
115.384 -6.75592
115.451 -6.76287
115.518 -6.77043
115.589 -6.77799
115.657 -6.78648
115.73 -6.79343
115.797 -6.80028
115.865 -6.80856
115.933 -6.81735
116.003 -6.82338
116.072 -6.83207
116.14 -6.83953
116.209 -6.84771
116.277 -6.85425
116.346 -6.86416
116.414 -6.8707
116.483 -6.87909
116.554 -6.88634
116.62 -6.89421
116.687 -6.90086
116.758 -6.90945
116.826 -6.91742
116.895 -6.92549
116.965 -6.93357
117.035 -6.93991
117.105 -6.9487
117.174 -6.95698
117.245 -6.96474
117.315 -6.97333
117.386 -6.98151
117.458 -6.98856
117.529 -6.9997
117.603 -7.00635
117.673 -7.01483
117.744 -7.02301
117.815 -7.03221
117.884 -7.03936
117.957 -7.04826
118.03 -7.05623
